Date3,DSG(10 year)
1991-12-31,7.088571428571429
1992-01-31,7.032380952380953
1992-02-29,7.337894736842105
1992-03-31,7.542272727272728
1992-04-30,7.480476190476191
1992-05-31,7.392
1992-06-30,7.261818181818182
1992-07-31,6.844545454545455
1992-08-31,6.585714285714286
1992-09-30,6.415238095238095
1992-10-31,6.589047619047619
1992-11-30,6.873157894736842
1992-12-31,6.77
1993-01-31,6.6000000000000005
1993-02-28,6.258947368421053
1993-03-31,5.975217391304348
1993-04-30,5.9695238095238095
1993-05-31,6.0355
1993-06-30,5.962727272727273
1993-07-31,5.805238095238095
1993-08-31,5.677727272727273
1993-09-30,5.36
1993-10-31,5.334
1993-11-30,5.724
1993-12-31,5.774090909090909
1994-01-31,5.750500000000001
1994-02-28,5.9731578947368416
1994-03-31,6.482608695652174
1994-04-30,6.972105263157895
1994-05-31,7.183333333333333
1994-06-30,7.101363636363636
1994-07-31,7.298
1994-08-31,7.236086956521739
1994-09-30,7.457142857142857
1994-10-31,7.744
1994-11-30,7.955
1994-12-31,7.813809523809524
1995-01-31,7.7795000000000005
1995-02-28,7.469473684210525
1995-03-31,7.204782608695653
1995-04-30,7.062631578947368
1995-05-31,6.632727272727274
1995-06-30,6.168181818181818
1995-07-31,6.2780000000000005
1995-08-31,6.488260869565217
1995-09-30,6.1975
1995-10-31,6.044761904761905
1995-11-30,5.93047619047619
1995-12-31,5.7115
1996-01-31,5.652380952380953
1996-02-29,5.8055
1996-03-31,6.268571428571428
1996-04-30,6.511363636363637
1996-05-31,6.736818181818182
1996-06-30,6.912000000000001
1996-07-31,6.865454545454545
1996-08-31,6.635454545454545
1996-09-30,6.832000000000001
1996-10-31,6.533636363636364
1996-11-30,6.203684210526316
1996-12-31,6.302380952380952
1997-01-31,6.579047619047619
1997-02-28,6.419473684210526
1997-03-31,6.6945
1997-04-30,6.885454545454545
1997-05-31,6.7109523809523814
1997-06-30,6.493809523809524
1997-07-31,6.220454545454545
1997-08-31,6.298571428571429
1997-09-30,6.208571428571428
1997-10-31,6.029545454545455
1997-11-30,5.875
1997-12-31,5.808636363636364
1998-01-31,5.5445
1998-02-28,5.574736842105263
1998-03-31,5.647272727272727
1998-04-30,5.637619047619047
1998-05-31,5.6525
1998-06-30,5.496363636363636
1998-07-31,5.461363636363637
1998-08-31,5.341904761904762
1998-09-30,4.806666666666667
1998-10-31,4.529999999999999
1998-11-30,4.827368421052632
1998-12-31,4.645
1999-01-31,4.722105263157895
1999-02-28,4.998947368421053
1999-03-31,5.232608695652174
1999-04-30,5.184545454545455
1999-05-31,5.539499999999999
1999-06-30,5.899545454545454
1999-07-31,5.791904761904762
1999-08-31,5.9390909090909085
1999-09-30,5.915238095238095
1999-10-31,6.112
1999-11-30,6.034
1999-12-31,6.275454545454545
2000-01-31,6.661
2000-02-29,6.519499999999999
2000-03-31,6.256521739130435
2000-04-30,5.990526315789474
2000-05-31,6.440454545454545
2000-06-30,6.097272727272728
2000-07-31,6.054
2000-08-31,5.826086956521739
2000-09-30,5.799
2000-10-31,5.738571428571428
2000-11-30,5.717142857142857
2000-12-31,5.2405
2001-01-31,5.160952380952381
2001-02-28,5.098947368421053
2001-03-31,4.885454545454546
2001-04-30,5.141
2001-05-31,5.391363636363637
2001-06-30,5.284285714285714
2001-07-31,5.236190476190477
2001-08-31,4.971304347826087
2001-09-30,4.731764705882353
2001-10-31,4.566818181818181
2001-11-30,4.6515
2001-12-31,5.0875
2002-01-31,5.035714285714286
2002-02-28,4.911578947368421
2002-03-31,5.284000000000001
2002-04-30,5.210909090909091
2002-05-31,5.164545454545455
2002-06-30,4.9265
2002-07-31,4.653181818181818
2002-08-31,4.257272727272727
2002-09-30,3.87
2002-10-31,3.940909090909091
2002-11-30,4.048421052631579
2002-12-31,4.032380952380952
2003-01-31,4.048571428571428
2003-02-28,3.9026315789473687
2003-03-31,3.8071428571428574
2003-04-30,3.958571428571428
2003-05-31,3.5690476190476192
2003-06-30,3.334285714285714
2003-07-31,3.975454545454546
2003-08-31,4.4452380952380945
2003-09-30,4.274285714285715
2003-10-31,4.290454545454545
2003-11-30,4.300000000000001
2003-12-31,4.267727272727273
2004-01-31,4.1505
2004-02-29,4.084210526315789
2004-03-31,3.826521739130435
2004-04-30,4.347619047619047
2004-05-31,4.7155000000000005
2004-06-30,4.733809523809524
2004-07-31,4.498095238095239
2004-08-31,4.281363636363636
2004-09-30,4.1257142857142854
2004-10-31,4.0969999999999995
2004-11-30,4.194
2004-12-31,4.2309090909090905
2005-01-31,4.221500000000001
2005-02-28,4.165263157894737
2005-03-31,4.497727272727273
2005-04-30,4.3409523809523805
2005-05-31,4.144285714285714
2005-06-30,3.998181818181818
2005-07-31,4.1775
2005-08-31,4.262608695652174
2005-09-30,4.199047619047619
2005-10-31,4.4635
2005-11-30,4.535
2005-12-31,4.467142857142857
2006-01-31,4.416
2006-02-28,4.568947368421052
2006-03-31,4.7239130434782615
2006-04-30,4.990526315789474
2006-05-31,5.11
2006-06-30,5.106363636363636
2006-07-31,5.0875
2006-08-31,4.8765217391304345
2006-09-30,4.718999999999999
2006-10-31,4.729047619047619
2006-11-30,4.595238095238095
2006-12-31,4.5645
2007-01-31,4.7595238095238095
2007-02-28,4.722631578947369
2007-03-31,4.5645454545454545
2007-04-30,4.6938095238095245
2007-05-31,4.746363636363636
2007-06-30,5.102857142857142
2007-07-31,5.0042857142857144
2007-08-31,4.674782608695652
2007-09-30,4.521578947368421
2007-10-31,4.527727272727272
2007-11-30,4.1485
2007-12-31,4.0975
2008-01-31,3.744285714285714
2008-02-29,3.7375
2008-03-31,3.5100000000000002
2008-04-30,3.675
2008-05-31,3.8800000000000003
2008-06-30,4.099523809523809
2008-07-31,4.007727272727273
2008-08-31,3.8857142857142852
2008-09-30,3.6861904761904762
2008-10-31,3.814090909090909
2008-11-30,3.526666666666667
2008-12-31,2.4163636363636365
2009-01-31,2.5175
2009-02-28,2.87
2009-03-31,2.819545454545455
2009-04-30,2.927142857142857
2009-05-31,3.293
2009-06-30,3.7218181818181817
2009-07-31,3.5622727272727275
2009-08-31,3.587142857142857
2009-09-30,3.401904761904762
2009-10-31,3.3876190476190478
2009-11-30,3.4026315789473687
2009-12-31,3.5900000000000003
2010-01-31,3.7331578947368427
2010-02-28,3.691052631578947
2010-03-31,3.7273913043478264
2010-04-30,3.8468181818181817
2010-05-31,3.4200000000000004
2010-06-30,3.2040909090909087
2010-07-31,3.0114285714285716
2010-08-31,2.6986363636363637
2010-09-30,2.6476190476190475
2010-10-31,2.54
2010-11-30,2.763
2010-12-31,3.290909090909091
2011-01-31,3.3939999999999997
2011-02-28,3.5763157894736843
2011-03-31,3.4143478260869564
2011-04-30,3.4549999999999996
2011-05-31,3.168571428571429
2011-06-30,3.002272727272727
2011-07-31,3.003
2011-08-31,2.3030434782608693
2011-09-30,1.975238095238095
2011-10-31,2.152
2011-11-30,2.0134999999999996
2011-12-31,1.9780952380952381
2012-01-31,1.9665
2012-02-29,1.9675
2012-03-31,2.1727272727272724
2012-04-30,2.052857142857143
2012-05-31,1.8031818181818182
2012-06-30,1.6223809523809525
2012-07-31,1.5266666666666668
2012-08-31,1.6782608695652175
2012-09-30,1.7231578947368422
2012-10-31,1.7461904761904763
2012-11-30,1.654
2012-12-31,1.719
2013-01-31,1.9147619047619049
2013-02-28,1.9842105263157896
2013-03-31,1.9575
2013-04-30,1.7590909090909093
2013-05-31,1.9281818181818182
2013-06-30,2.3
2013-07-31,2.5822727272727275
2013-08-31,2.7372727272727273
2013-09-30,2.8095
2013-10-31,2.6159090909090907
2013-11-30,2.718421052631579
2013-12-31,2.901904761904762
2014-01-31,2.858095238095238
2014-02-28,2.709473684210526
2014-03-31,2.723333333333333
2014-04-30,2.705238095238095
2014-05-31,2.559047619047619
2014-06-30,2.5985714285714288
2014-07-31,2.5422727272727275
2014-08-31,2.42
2014-09-30,2.5342857142857143
2014-10-31,2.304090909090909
2014-11-30,2.3255555555555554
2014-12-31,2.2072727272727275
2015-01-31,1.8815000000000002
2015-02-28,1.9752631578947368
2015-03-31,2.0427272727272725
2015-04-30,1.935
2015-05-31,2.1975000000000002
2015-06-30,2.3636363636363638
2015-07-31,2.3245454545454547
2015-08-31,2.1671428571428573
2015-09-30,2.172857142857143
2015-10-31,2.07
2015-11-30,2.263157894736842
2015-12-31,2.2427272727272727
2016-01-31,2.0852631578947367
2016-02-29,1.7795
2016-03-31,1.8890909090909092
2016-04-30,1.805238095238095
2016-05-31,1.8061904761904761
2016-06-30,1.6440909090909093
2016-07-31,1.504
2016-08-31,1.556521739130435
2016-09-30,1.6304761904761906
2016-10-31,1.7645
2016-11-30,2.1420000000000003
2016-12-31,2.491904761904762
2017-01-31,2.4325
2017-02-28,2.4189473684210525
2017-03-31,2.4817391304347827
2017-04-30,2.2973684210526315
2017-05-31,2.3036363636363637
2017-06-30,2.186818181818182
2017-07-31,2.318
2017-08-31,2.2091304347826086
2017-09-30,2.202
2017-10-31,2.3600000000000003
2017-11-30,2.3533333333333335
2017-12-31,2.4025
2018-01-31,2.583809523809524
2018-02-28,2.8589473684210525
2018-03-31,2.8423809523809522
2018-04-30,2.869047619047619
2018-05-31,2.977727272727273
2018-06-30,2.9123809523809525
2018-07-31,2.889047619047619
2018-08-31,2.889130434782609
2018-09-30,3.004210526315789
2018-10-31,3.152272727272727
2018-11-30,3.117
2018-12-31,2.8326315789473684
2019-01-31,2.713809523809524
2019-02-28,2.6763157894736844
2019-03-31,2.570952380952381
2019-04-30,2.532380952380952
2019-05-31,2.395
2019-06-30,2.074
2019-07-31,2.059090909090909
2019-08-31,1.6263636363636365
2019-09-30,1.6995
2019-10-31,1.7068181818181818
2019-11-30,1.8121052631578947
2019-12-31,1.8628571428571428
2020-01-31,1.7576190476190479
2020-02-29,1.5042105263157897
2020-03-31,0.87
2020-04-30,0.6576190476190477
2020-05-31,0.674
2020-06-30,0.7286363636363636
2020-07-31,0.6236363636363637
2020-08-31,0.65
2020-09-30,0.6795238095238095
2020-10-31,0.7871428571428571
2020-11-30,0.8700000000000001
2020-12-31,0.9336363636363636
2021-01-31,1.0810526315789473
2021-02-28,1.2578947368421052
2021-03-31,1.6108695652173912
2021-04-30,1.635
2021-05-31,1.621
2021-06-30,1.5190909090909093
2021-07-31,1.3185714285714287
2021-08-31,1.2831818181818182
2021-09-30,1.3747619047619049
2021-10-31,1.5825
2021-11-30,1.5595
2021-12-31,1.4649999999999999
2022-01-31,1.764
2022-02-28,1.9342105263157894
2022-03-31,2.1278260869565218
2022-04-30,2.7475
2022-05-31,2.8980952380952383
2022-06-30,3.1433333333333335
2022-07-31,2.896
2022-08-31,2.8978260869565218
2022-09-30,3.5190476190476194
2022-10-31,3.9835000000000003
2022-11-30,3.8909999999999996
2022-12-31,3.616190476190476
2023-01-31,3.5315
2023-02-28,3.7468421052631578
2023-03-31,3.6630434782608696
2023-04-30,3.46
2023-05-31,3.5736363636363637
2023-06-30,3.7480952380952384
2023-07-31,3.8994999999999997
2023-08-31,4.167826086956522
2023-09-30,4.379
2023-10-31,4.798095238095239
2023-11-30,4.502857142857143
2023-12-31,4.0200000000000005
2024-01-31,4.058095238095238
2024-02-29,4.2075000000000005
2024-03-31,4.2085
2024-04-30,4.539090909090909
2024-05-31,4.482272727272727
2024-06-30,4.3052631578947365
2024-07-31,4.248636363636364
2024-08-31,3.8709090909090906
2024-09-30,3.7235
2024-10-31,4.095454545454545
2024-11-30,4.35578947368421
2024-12-31,4.299285714285714
